Geneid	AP2CKO_1.bam	AP2CKO_2.bam	AP2CKO_3.bam
PBANKA_1200400	2154	3621	3268
PBANKA_1303500	11127	15027	11792
PBANKA_1203300	781	1192	1086
PBANKA_1016900	2493	3331	2577
PBANKA_0937600	330	523	373
PBANKA_0111400	3024	3564	3474
PBANKA_1100031	0	0	0
PBANKA_1024400	916	1333	1177
PBANKA_1442100	4536	6576	4975
PBANKA_0719400	6747	9398	7715
PBANKA_0216741	931	1583	1541
PBANKA_0202800	558	750	713
PBANKA_1432800	9236	13515	13514
PBANKA_1239400	4829	6042	5307
PBANKA_0940700	2408	3753	3542
PBANKA_1018900	3227	4260	3285
PBANKA_0312800	1645	2728	2402
PBANKA_1452500	17156	28016	23989
PBANKA_1217000	1961	4631	3348
PBANKA_1451800	10239	13303	12394
PBANKA_0800300	4622	6419	6163
PBANKA_1011300	1959	2960	2707
PBANKA_1206200	22400	33881	28986
PBANKA_0715400	6365	8520	7204
PBANKA_0944061	73	102	100
PBANKA_0800100	824	1356	1379
PBANKA_1246300	3294	8764	6199
PBANKA_0820900	110	154	132
PBANKA_0621600	18047	21852	19400
PBANKA_0836700	1795	3420	2790
PBANKA_0916100	17344	22678	20932
PBANKA_1240300	919	1631	1449
PBANKA_0410600	12491	23781	18112
PBANKA_1339400	8155	9445	7833
PBANKA_MIT03300	0	0	0
PBANKA_0711100	2092	3172	2725
PBANKA_1038900	29398	38478	33814
PBANKA_API00170	2	13	3
PBANKA_1436600	265688	308662	283276
PBANKA_1452200	8551	11321	8622
PBANKA_API00021	0	0	0
PBANKA_1100860	1912	3247	3031
PBANKA_MIT03400	0	0	0
PBANKA_1424300	13812	26320	24185
PBANKA_1000011	9681	9227	10378
PBANKA_1427000	1597	3882	2503
PBANKA_1328200	2595	4325	3963
PBANKA_1449400	13157	23845	21127
PBANKA_0503300	118917	133704	108207
PBANKA_0416500	23237	39286	27101
PBANKA_1449800	3279	6139	6921
PBANKA_1125400	2944	3469	3149
PBANKA_1132700	8703	11364	9786
PBANKA_1333100	13790	18409	15543
PBANKA_API00190	0	0	0
PBANKA_1335800	2222	3250	2664
PBANKA_1111000	93994	131245	118529
PBANKA_1300041	0	1	3
PBANKA_1121200	2945	4548	3850
PBANKA_1112100	2317	2861	2285
PBANKA_1000200	1	9	4
PBANKA_1315000	3044	3420	3176
PBANKA_0210000	4333	6107	4900
PBANKA_1214500	662	902	797
PBANKA_1358300	37391	53369	41977
PBANKA_0937500	55423	65465	58031
PBANKA_0110400	4910	7133	5732
PBANKA_0600051	922	1383	1609
PBANKA_0600071	69	178	84
PBANKA_1354100	11442	14294	13612
PBANKA_0816500	1320	2193	1655
PBANKA_0008801	2	0	2
PBANKA_0822700	5856	7405	7060
PBANKA_0522600	49048	61541	53999
PBANKA_0917700	9138	11449	11130
PBANKA_1129900	13785	18053	14395
PBANKA_0524841	264	299	300
PBANKA_0110600	277	372	343
PBANKA_0711400	228	392	387
PBANKA_0834600	13472	19771	17675
PBANKA_0514600	1528	3008	2253
PBANKA_0920000	3110	5573	4376
PBANKA_0212800	6091	6833	6478
PBANKA_1207800	8055	9085	9565
PBANKA_1200300	1093	3018	2220
PBANKA_0934500	16441	20991	20578
PBANKA_0100500	5662	8733	8237
PBANKA_0513400	3047	4581	3785
PBANKA_1010100	554	1249	998
PBANKA_1314400	17977	24394	18957
PBANKA_1321700	11436	22036	17671
PBANKA_1323900	8454	9328	9370
PBANKA_0311400	15093	15491	18577
PBANKA_1019580	23	36	32
PBANKA_0600251	263	363	484
PBANKA_1227700	2179	3074	2790
PBANKA_1466141	29	38	47
PBANKA_0903200	2007	2922	2438
PBANKA_0832400	5642	6063	5372
PBANKA_1232700	2462	3540	3159
PBANKA_0934700	15143	21618	16791
PBANKA_0404900	5969	8703	7368
PBANKA_1221300	2900	3564	3367
PBANKA_1412900	1643	2509	2001
PBANKA_1307100	2032	2869	2578
PBANKA_0816000	7876	12412	9894
PBANKA_1436900	1273	2367	1646
PBANKA_0101200	2294	5253	3668
PBANKA_1145000	1563	1864	1388
PBANKA_API00340	0	1	1
PBANKA_1456900	29980	38813	37208
PBANKA_1311600	8960	11045	9633
PBANKA_1301600	10357	14703	13157
PBANKA_0523500	462	830	554
PBANKA_0104800	9034	11373	11296
PBANKA_1350400	2876	3607	3094
PBANKA_1345300	9233	12255	10434
PBANKA_1420400	1801	2724	2620
PBANKA_0411200	2314	3117	2436
PBANKA_1030100	15829	25577	22167
PBANKA_0918200	725	1312	1074
PBANKA_0613000	1989	3397	2866
PBANKA_0930300	13192	25115	19969
PBANKA_API00444	0	0	0
PBANKA_1423400	969	1861	1587
PBANKA_1101600	23406	33716	27851
PBANKA_1032600	5621	9683	7856
PBANKA_1230000	941	1287	979
PBANKA_1365721	456	623	605
PBANKA_0940200	4420	6627	5599
PBANKA_0603800	1233	2911	2103
PBANKA_0607100	937	1444	1200
PBANKA_0620200	8376	9809	8497
PBANKA_1135200	2556	4645	3831
PBANKA_0614500	6228	12114	9776
PBANKA_0828300	1792	2749	2526
PBANKA_1437250	1	10	5
PBANKA_0829000	4343	5285	4584
PBANKA_1224900	29951	35634	29480
PBANKA_0111300	3410	4819	4019
PBANKA_1226470	48	42	50
PBANKA_0304800	26601	39161	33720
PBANKA_0706500	661	940	827
PBANKA_1353600	89	137	145
PBANKA_0700600	2953	5918	5012
PBANKA_1410950	2435	2841	3268
PBANKA_0711800	8521	14338	10943
PBANKA_0722200	13	27	19
PBANKA_1453300	68235	86344	86655
PBANKA_1105800	2728	3780	3812
PBANKA_0600900	5808	8398	6301
PBANKA_0700900	3313	4027	3906
PBANKA_0701100	10445	24032	16131
PBANKA_0614400	2732	4717	3536
PBANKA_1364600	4611	6932	5668
PBANKA_1459200	579	966	885
PBANKA_1327021	3582	7775	6605
PBANKA_1337200	6402	9451	7678
PBANKA_1321900	704	1132	838
PBANKA_0926200	1752	2717	1907
PBANKA_0916400	18197	26955	22273
PBANKA_1343200	92709	127715	119874
PBANKA_1115000	264513	297353	266311
PBANKA_1201900	11493	20180	15849
PBANKA_1002900	2087	2382	2693
PBANKA_1309600	181	397	318
PBANKA_0412300	4506	5559	4310
PBANKA_0507600	1149	1839	1722
PBANKA_0901900	549818	648378	630323
PBANKA_1428800	6066	8576	6903
PBANKA_1001700	716	826	883
PBANKA_1038600	7795	11201	11890
PBANKA_1465000	3484	4242	4891
PBANKA_1026900	4720	6458	6069
PBANKA_1112200	4098	5936	4523
PBANKA_1115500	4198	5835	4685
PBANKA_1214000	9342	20983	15063
PBANKA_0303800	6010	7291	7163
PBANKA_0911400	3903	6578	5349
PBANKA_0812400	1541	3269	2234
PBANKA_1347900	5312	8527	7012
PBANKA_0807600	12566	22954	19742
PBANKA_0616200	9259	10712	10118
PBANKA_0520700	15016	20601	19310
PBANKA_1020400	4671	6218	5919
PBANKA_1234500	19304	29553	24899
PBANKA_0202200	898	1541	1282
PBANKA_1137000	27209	43435	36194
PBANKA_0614000	19284	36259	26486
PBANKA_0302900	3755	5210	4801
PBANKA_0407200	11444	12713	10355
PBANKA_1127400	961	2082	1488
PBANKA_0803900	807	698	731
PBANKA_1425200	1916	2566	2733
PBANKA_0600200	114	150	267
PBANKA_1460800	2301	3560	2733
PBANKA_1436700	1298	2109	1544
PBANKA_0215700	157	244	277
PBANKA_0939500	21663	26185	25351
PBANKA_0511900	26777	55269	43279
PBANKA_0936900	10116	16855	15958
PBANKA_0400900	2630	3411	2659
PBANKA_1110100	24069	29662	26277
PBANKA_0800021	14	6	8
PBANKA_API00550	0	3	2
PBANKA_0001501	0	0	0
PBANKA_0107200	7048	9401	7298
PBANKA_0203200	10594	14926	13032
PBANKA_0315100	4293	5754	5641
PBANKA_1348500	1345	2616	2234
PBANKA_0513900	28361	36025	33216
PBANKA_0925500	14545	18397	15274
PBANKA_0603700	11961	15430	14990
PBANKA_API00120	1	6	3
PBANKA_0403600	46719	60613	53934
PBANKA_1335700	9575	11879	10064
PBANKA_0611300	5664	6344	5461
PBANKA_0406700	3170	5067	3817
PBANKA_1414700	1394	2077	1747
PBANKA_0523000	461	718	545
PBANKA_1459400	13198	17816	17214
PBANKA_1015900	4440	6409	5853
PBANKA_0109200	24587	35552	30264
PBANKA_0926300	5848	7029	5558
PBANKA_0704200	3834	6503	5732
PBANKA_1145600	2378	5262	3569
PBANKA_0610400	33331	55806	47679
PBANKA_1462300	476	652	554
PBANKA_1424800	1698	2554	2208
PBANKA_0819000	183662	214310	198100
PBANKA_0825700	27240	32124	25409
PBANKA_1129400	9357	13459	10942
PBANKA_0405900	2214	2769	2205
PBANKA_1326600	20540	25210	23144
PBANKA_0934000	1014	1341	1200
PBANKA_0802200	6390	7471	6532
PBANKA_0811900	998	1680	1446
PBANKA_1425500	1558	3847	2783
PBANKA_0313100	3821	5492	4822
PBANKA_1410700	671	1361	1061
PBANKA_1130800	6823	9962	8758
PBANKA_1123200	45363	55900	52595
PBANKA_1040300	36	57	66
PBANKA_0412400	695	1127	1253
PBANKA_0315200	1310	2672	2002
PBANKA_1411000	316	476	461
PBANKA_0623200	9415	16187	14476
PBANKA_1361000	5289	5203	3626
PBANKA_1003700	12450	16756	14126
PBANKA_0311300	421	631	720
PBANKA_1401200	4422	7940	7854
PBANKA_1337900	2512	3607	2647
PBANKA_1308600	105606	164306	146630
PBANKA_0523100	3994	6244	5716
PBANKA_0707000	350	532	491
PBANKA_1314500	1109	3094	2094
PBANKA_1114700	3670	4125	3164
PBANKA_1008900	8126	9364	8009
PBANKA_1465700	88	174	183
PBANKA_1023500	7487	12583	8450
PBANKA_0608100	3231	4917	4019
PBANKA_0803500	7064	11535	9034
PBANKA_1319600	1133	2090	1679
PBANKA_1461300	170187	194132	160165
PBANKA_1408900	4116	8411	5549
PBANKA_1416000	163	373	265
PBANKA_0920500	28258	31151	30108
PBANKA_0706600	1665	1375	1599
PBANKA_0515200	5504	6294	5541
PBANKA_1224400	9887	13149	11981
PBANKA_0007000	0	0	0
PBANKA_1215800	9464	12907	10503
PBANKA_0908700	6776	9703	8240
PBANKA_0943561	1	3	2
PBANKA_1461900	330	713	582
PBANKA_1447400	1565	2428	2198
PBANKA_1438300	28929	41794	35909
PBANKA_0215900	21	46	33
PBANKA_1341500	5661	11031	8248
PBANKA_0514400	1484	1781	1673
PBANKA_0623450	19418	21730	22244
PBANKA_0702700	6977	7757	7879
PBANKA_0901400	6402	9224	7429
PBANKA_1306200	4863	8241	6598
PBANKA_0920800	14043	22079	18580
PBANKA_1414200	3752	5668	4802
PBANKA_1100441	1018	2483	1669
PBANKA_0403300	1528	2049	1915
PBANKA_1419900	1737	2256	2205
PBANKA_1121300	1646	2185	1753
PBANKA_1227900	5417	8987	8923
PBANKA_0307900	956	1842	1378
PBANKA_0913200	3107	4640	3984
PBANKA_0835500	49325	54953	41379
PBANKA_1357300	13638	15469	14106
PBANKA_1139100	2843	4243	3269
PBANKA_1205500	2831	2438	2488
PBANKA_1143700	19687	24007	20491
PBANKA_1002800	18942	27837	23942
PBANKA_1358600	9204	13497	10519
PBANKA_0300300	520	835	790
PBANKA_MIT01100	2058	2126	1619
PBANKA_0313000	1422	1975	1581
PBANKA_1429700	11974	17883	12262
PBANKA_0201100	127	186	213
PBANKA_1016600	1121	1869	1535
PBANKA_1418500	5570	7314	6129
PBANKA_0207700	3677	6009	4918
PBANKA_1316900	8625	10151	9356
PBANKA_0206600	11004	15842	14632
PBANKA_0837061	0	0	0
PBANKA_0901600	1043	2070	1587
PBANKA_1313300	3057	3575	3044
PBANKA_1405600	3744	5355	5252
PBANKA_1222900	12043	16099	13421
PBANKA_1233800	2379	3611	2735
PBANKA_1128500	49420	73103	66931
PBANKA_0502100	2483	4281	3235
PBANKA_1453000	40975	51950	47729
PBANKA_0942400	18348	21722	18386
PBANKA_0831900	3603	4613	3906
PBANKA_1104200	2541	4639	3214
PBANKA_API00065	0	0	0
PBANKA_0303600	19881	34436	26765
PBANKA_1364700	42690	51193	41573
PBANKA_0918700	1656	2665	1944
PBANKA_0108900	635	1757	1269
PBANKA_1325200	8820	10364	9086
PBANKA_1324900	3371	4396	4186
PBANKA_0301351	7	5	5
PBANKA_1343100	983	1538	1215
PBANKA_0600400	1244	2853	2504
PBANKA_1400200	806	1733	1656
PBANKA_1024100	5453	8452	8904
PBANKA_1201200	20663	27908	21263
PBANKA_1319200	10841	16137	13581
PBANKA_0411000	287	533	378
PBANKA_1025800	865	1912	1430
PBANKA_0523800	1899	1862	2033
PBANKA_1141700	20225	33889	28522
PBANKA_0814000	2188	3558	3351
PBANKA_1451200	1616	2011	1963
PBANKA_0719600	2067	3829	3290
PBANKA_0820700	13316	16963	14138
PBANKA_0111600	3126	3045	2725
PBANKA_1464500	7396	9382	7856
PBANKA_0924800	14141	22811	18357
PBANKA_0904400	1811	3115	2657
PBANKA_0912700	5716	9334	7669
PBANKA_0805200	2988	5234	4005
PBANKA_1104500	7116	9461	8815
PBANKA_1128000	1	3	4
PBANKA_1430400	2425	4511	3550
PBANKA_0705900	4741	6410	5423
PBANKA_API00055	0	0	0
PBANKA_1319900	457	1246	942
PBANKA_1355000	4713	7469	5975
PBANKA_1412800	610	1254	860
PBANKA_1229400	1260	1229	1044
PBANKA_0213700	901	2150	1620
PBANKA_0831400	2324	3075	2423
PBANKA_1316700	1333	2914	2058
PBANKA_1116400	5593	9169	7559
PBANKA_1210800	7226	18637	19150
PBANKA_1327080	439	607	452
PBANKA_1413000	4354	6441	5780
PBANKA_1435300	8088	11192	10667
PBANKA_0820100	1939	2279	2349
PBANKA_0305800	1374	2929	2295
PBANKA_1333600	3371	5496	4258
PBANKA_0620800	5853	6772	6389
PBANKA_1305300	14922	25356	20843
PBANKA_0937300	8301	10782	9206
PBANKA_1218600	4696	6454	5261
PBANKA_1302200	6299	10470	9165
PBANKA_1123400	1026	1460	1293
PBANKA_0803600	9073	16825	12423
PBANKA_1359400	3594	5672	5431
PBANKA_0943700	195	186	198
PBANKA_1219700	1058	1281	1138
PBANKA_1301400	7871	13185	9613
PBANKA_1200051	1	2	4
PBANKA_1351600	967	1626	1361
PBANKA_0205600	1351	2196	1429
PBANKA_1357500	1755	3530	2737
PBANKA_1139400	1990	3652	2469
PBANKA_0703400	5732	9146	8595
PBANKA_0722900	128	278	258
PBANKA_0514300	71530	82286	80156
PBANKA_0403700	16924	20840	17241
PBANKA_0101900	6290	8955	7704
PBANKA_1304400	8553	13693	10862
PBANKA_1107700	12917	14767	14884
PBANKA_1015200	1719	2957	2462
PBANKA_0613200	40086	51257	45678
PBANKA_0832500	9821	10949	11105
PBANKA_0815100	68784	73241	65472
PBANKA_0720400	80111	112269	99680
PBANKA_0821500	2410	4127	3029
PBANKA_1320000	762	1066	957
PBANKA_1354800	7080	9506	8500
PBANKA_0402900	6104	9088	7623
PBANKA_1423700	29131	33571	31689
PBANKA_1417200	169217	187559	159019
PBANKA_1318100	30000	60287	45374
PBANKA_1038500	6035	9542	8673
PBANKA_1418400	4986	7000	5774
PBANKA_1102000	1894	2551	1990
PBANKA_0606500	692	1026	785
PBANKA_0713800	904	1236	1038
PBANKA_1328100	10205	14289	12542
PBANKA_0830900	14784	18240	17248
PBANKA_1126300	12992	16985	14227
PBANKA_1225600	2447	2890	2592
PBANKA_0105100	29813	34644	31670
PBANKA_0507500	679	1035	864
PBANKA_1326200	3102	5337	4856
PBANKA_0834800	1764	2352	2013
PBANKA_0715100	998	1516	1297
PBANKA_1020600	2199	3594	2443
PBANKA_0301600	120232	139267	134395
PBANKA_0112681	0	0	0
PBANKA_0212100	16833	25603	20679
PBANKA_1242441	18	96	29
PBANKA_0800561	4	1	7
PBANKA_0200600	2635	2921	3090
PBANKA_0710400	1116	1968	1440
PBANKA_0814700	1504	3201	2159
PBANKA_0705000	663	787	801
PBANKA_0303900	13404	15655	15630
PBANKA_0313800	21331	28772	21983
PBANKA_1036300	8114	10341	8912
PBANKA_0523300	2107	3555	2477
PBANKA_1310200	32011	44009	40103
PBANKA_0401600	8665	15679	12556
PBANKA_0315700	816	1191	780
PBANKA_0906200	5453	7161	6360
PBANKA_0935700	1087	1326	1391
PBANKA_1339100	590	899	903
PBANKA_0930100	21904	25476	21696
PBANKA_1439600	10849	14978	13100
PBANKA_1422100	1293	2683	1812
PBANKA_0514000	1534	2164	2060
PBANKA_0701700	5372	7709	6647
PBANKA_1116900	7243	9554	8684
PBANKA_0208300	3155	5812	4726
PBANKA_1208300	633	1045	1070
PBANKA_0930500	2360	3808	2926
PBANKA_0823900	1661	3488	3053
PBANKA_0826600	4616	5233	5174
PBANKA_0500781	44	62	60
PBANKA_0921800	7390	11225	10451
PBANKA_0813500	7470	9851	8013
PBANKA_1130200	3112	4043	3799
PBANKA_0906700	18543	24300	21943
PBANKA_0404400	4843	6316	5722
PBANKA_0705300	633	1016	930
PBANKA_0610600	6246	8648	7581
PBANKA_0701400	1158	1934	1478
PBANKA_0417300	8138	12868	10271
PBANKA_1230100	48734	73392	63524
PBANKA_0202400	7289	9638	9020
PBANKA_API00011	0	0	0
PBANKA_1338900	108310	124290	123098
PBANKA_1013200	13345	18381	13745
PBANKA_0417900	7877	12334	9909
PBANKA_0710300	4477	6420	5268
PBANKA_1403000	333	1091	873
PBANKA_1362000	14187	24458	21531
PBANKA_0214100	269	467	398
PBANKA_0930400	993	1357	1189
PBANKA_0621200	2834	3423	3710
PBANKA_0714000	155507	183235	169517
PBANKA_0102900	38650	47469	40622
PBANKA_1228600	2961	4278	3377
PBANKA_0817600	560	793	940
PBANKA_0212400	4361	6681	4786
PBANKA_1441200	4953	6415	5541
PBANKA_0200400	4311	6677	6013
PBANKA_1009600	51724	57958	48849
PBANKA_0500200	0	0	0
PBANKA_0613500	2076	3331	2967
PBANKA_1144800	12271	16729	13419
PBANKA_0100041	148	271	263
PBANKA_0813200	1235	2074	1615
PBANKA_1038200	31268	39579	38682
PBANKA_0803400	4033	8504	6695
PBANKA_0827100	26554	36452	34143
PBANKA_1300081	1	0	1
PBANKA_1338500	5663	7379	5554
PBANKA_1129100	31083	42282	40622
PBANKA_0836500	279	559	473
PBANKA_1100100	0	0	0
PBANKA_0505900	34375	38235	36749
PBANKA_1016700	67363	105837	78621
PBANKA_0416700	3955	6840	5726
PBANKA_1435500	10485	13941	12078
PBANKA_1454400	2890	4239	3250
PBANKA_1415100	12926	16652	15280
PBANKA_1302600	7046	11918	9762
PBANKA_1011400	47856	62953	55922
PBANKA_1356900	2853	4522	3762
PBANKA_1431050	3795	6402	5818
PBANKA_MIT00500	18	21	23
PBANKA_0205500	207	285	265
PBANKA_1243900	76564	96775	92162
PBANKA_1316500	6958	9451	8262
PBANKA_0206200	1537	2378	1712
PBANKA_1203400	3424	4578	4267
PBANKA_1021600	543	903	851
PBANKA_0515900	31777	44396	36285
PBANKA_1006600	2472	4615	3655
PBANKA_1138800	5008	5550	5113
PBANKA_1236600	29707	35809	32549
PBANKA_0904900	1216	1962	1549
PBANKA_0817700	7489	9301	9095
PBANKA_0604500	50376	80988	69101
PBANKA_1218400	4221	5748	5140
PBANKA_1241300	17332	23346	20408
PBANKA_1303200	15074	25945	20897
PBANKA_0611800	12459	19899	15352
PBANKA_0412600	754	901	722
PBANKA_1307700	5845	8465	7273
PBANKA_1131600	21683	33137	30131
PBANKA_1324500	536	902	623
PBANKA_MIT02700	2175	3214	1949
PBANKA_0922000	3942	5528	4696
PBANKA_1359000	51113	69132	60206
PBANKA_1448000	17177	24425	17760
PBANKA_0719900	5045	6583	6214
PBANKA_0112000	1892	3163	2513
PBANKA_1336100	1061	1922	1500
PBANKA_1400031	32	47	47
PBANKA_1235700	990	1669	1361
PBANKA_1322300	4097	5964	5560
PBANKA_1404500	1502	1939	1715
PBANKA_0302600	5213	6278	5246
PBANKA_1007000	1896	4947	3986
PBANKA_0942500	10214	19851	15295
PBANKA_0403500	635	1208	972
PBANKA_0513600	8099	19288	14453
PBANKA_1418900	24482	30102	29364
PBANKA_0208500	2936	4232	3338
PBANKA_1019700	28357	44748	35733
PBANKA_1406200	22540	29943	28308
PBANKA_1464861	3	7	4
PBANKA_0825200	1847	2502	2319
PBANKA_1209600	973	1425	1148
PBANKA_1449300	64414	71850	62654
PBANKA_1400086	2	2	4
PBANKA_1364800	2151	2827	2572
PBANKA_1233600	93798	112629	107648
PBANKA_1311200	937	1849	1364
PBANKA_1140800	875	1786	1206
PBANKA_1240400	519	948	771
PBANKA_1121800	5490	6854	7044
PBANKA_1334100	4081	8231	5753
PBANKA_1463800	1355	2270	1758
PBANKA_1461500	2743	4631	3841
PBANKA_0711600	816	1043	1079
PBANKA_1034300	27547	37439	33054
PBANKA_1320800	340208	413758	386731
PBANKA_0836000	4774	7706	6860
PBANKA_0208800	42438	60643	54365
PBANKA_0834100	3248	4326	4571
PBANKA_0203000	46660	79089	61819
PBANKA_1013100	10010	19827	14326
PBANKA_1311000	3669	4776	4005
PBANKA_API00224	0	0	0
PBANKA_1360500	5974	9652	8248
PBANKA_1333500	1051	1358	1236
PBANKA_1246961	7	3	8
PBANKA_1100061	0	0	0
PBANKA_0818200	1135	1311	1584
PBANKA_0302700	885	1476	909
PBANKA_0943600	15101	26889	19594
PBANKA_0203300	1597	2964	2336
PBANKA_1144900	1189	2011	1525
PBANKA_0506500	4596	5681	4788
PBANKA_1463400	1842	3223	2903
PBANKA_1038800	14604	18907	12779
PBANKA_0901300	5428	7477	6591
PBANKA_0925000	17199	20867	18191
PBANKA_1136200	2654	4213	3315
PBANKA_1441000	242	391	347
PBANKA_1223100	6173	11721	8283
PBANKA_0924100	16581	21419	19491
PBANKA_1119900	2785	3555	3224
PBANKA_1122200	1119	2008	1645
PBANKA_1404800	1669	3971	2844
PBANKA_1235600	16921	40176	30864
PBANKA_1300200	630	1465	1115
PBANKA_1029000	8232	8265	9949
PBANKA_1237800	97745	136901	120181
PBANKA_0204400	10087	12061	10059
PBANKA_1306300	21922	30389	25541
PBANKA_0824000	337	489	488
PBANKA_1246941	0	0	0
PBANKA_0316900	202	354	348
PBANKA_0512400	7302	9021	7965
PBANKA_0510700	170	298	302
PBANKA_0214900	1126	1854	2073
PBANKA_1234000	8206	12592	10969
PBANKA_1350350	0	0	0
PBANKA_1018000	3477	5611	4878
PBANKA_0906600	5012	6856	6628
PBANKA_1129800	36446	42722	38094
PBANKA_1034600	5712	7105	6264
PBANKA_1143600	12310	22249	18218
PBANKA_1106400	2983	5335	4699
PBANKA_1447900	83247	96705	80953
PBANKA_1017700	4943	6718	5666
PBANKA_0300500	116	213	184
PBANKA_1022800	6304	10388	8313
PBANKA_0620100	13287	17339	15377
PBANKA_1440800	1679	2803	1971
PBANKA_1334300	14968	29771	26408
PBANKA_1445800	6797	9309	8176
PBANKA_1133700	7141	11725	9721
PBANKA_1332100	8730	12793	10619
PBANKA_1218300	62360	67684	53011
PBANKA_1352800	4483	6483	5093
PBANKA_1226600	7596	12191	10096
PBANKA_1239900	21859	34570	28616
PBANKA_1119200	2017	2269	2111
PBANKA_1119400	383	443	442
PBANKA_1428980	227	381	426
PBANKA_1217900	4842	5751	5684
PBANKA_0508200	1042	1929	1143
PBANKA_1231200	3362	4678	3702
PBANKA_0200650	206	313	324
PBANKA_0000901	0	0	0
PBANKA_1421700	70383	78142	73096
PBANKA_1000451	1	2	3
PBANKA_1113100	729	1185	973
PBANKA_API00111	0	0	0
PBANKA_0516700	2796	4451	3630
PBANKA_0514200	2680	2854	3165
PBANKA_MIT02100	16	13	10
PBANKA_1142900	7363	10220	8705
PBANKA_1209900	11172	14623	11958
PBANKA_1348000	1178	1788	1512
PBANKA_1437500	19458	26913	26318
PBANKA_1435200	15599	18667	17050
PBANKA_1224600	3723	4955	4253
PBANKA_0706700	27066	30615	30069
PBANKA_0719200	4805	5992	5477
PBANKA_0519000	14079	17772	17646
PBANKA_1014800	38457	44219	37282
PBANKA_1133400	4581	8524	6362
PBANKA_0500700	794	290	1028
PBANKA_1452400	810	1615	1468
PBANKA_0001200	0	0	0
PBANKA_0608500	8101	8687	7804
PBANKA_0105600	10183	16647	13835
PBANKA_1009100	20680	28527	20631
PBANKA_0409300	17337	24436	20056
PBANKA_1433200	1436	1923	2001
PBANKA_0700061	272	493	587
PBANKA_1400100	1231	2468	2096
PBANKA_0404600	5336	8243	6730
PBANKA_1116100	4095	6303	4905
PBANKA_0615100	7383	11385	11217
PBANKA_1440000	5090	6832	6359
PBANKA_0505400	17888	21199	18588
PBANKA_0310300	16205	19739	17538
PBANKA_1007600	4811	7380	6389
PBANKA_0932000	10250	10507	11675
PBANKA_0716000	65221	81637	64432
PBANKA_1024000	3886	6086	4592
PBANKA_0216781	2216	3188	3434
PBANKA_1327600	1412	2203	1810
PBANKA_1123700	2787	3732	3450
PBANKA_1323400	12062	15511	13466
PBANKA_0925100	17947	24290	23180
PBANKA_1116500	9558	13663	11863
PBANKA_1428900	28111	41220	42953
PBANKA_1357600	3563	5684	4493
PBANKA_0108200	8992	11650	10928
PBANKA_1110200	56411	67625	62243
PBANKA_1139300	489	977	622
PBANKA_0828900	23023	34981	28940
PBANKA_1344100	21375	25016	24373
PBANKA_0509800	2484	4433	3625
PBANKA_0520900	7867	12897	11388
PBANKA_1205000	11975	24399	17735
PBANKA_0836550	290	526	455
PBANKA_1024600	441	717	1072
PBANKA_1339800	2128	2856	2315
PBANKA_0816800	19270	22380	19868
PBANKA_1325600	4074	10514	7596
PBANKA_1205900	22414	34416	30536
PBANKA_0700741	53	92	109
PBANKA_1355100	34327	61771	46050
PBANKA_1231500	22696	31920	25676
PBANKA_0916900	4533	5663	4017
PBANKA_1312100	16667	20675	19249
PBANKA_1142100	12879	16584	14807
PBANKA_0000600	5	6	7
PBANKA_1027700	9656	11075	9377
PBANKA_MIT01900	5588	6358	4565
PBANKA_0937880	25	33	28
PBANKA_0824200	8318	9572	8677
PBANKA_0519900	51380	81041	67160
PBANKA_1326900	6662	11055	9227
PBANKA_1413700	2095	2952	2753
PBANKA_1414300	1280	1923	1737
PBANKA_0502500	103813	120974	108193
PBANKA_0314900	9081	13241	10186
PBANKA_0103700	852	1377	913
PBANKA_1111600	5470	7890	6293
PBANKA_1213900	1575	3390	2566
PBANKA_1451000	2417	3434	2840
PBANKA_0932700	596	1420	945
PBANKA_1120500	287	700	385
PBANKA_0313200	3338	4102	3617
PBANKA_0905300	4125	4602	4779
PBANKA_1034500	473	683	689
PBANKA_1209800	8372	16386	12049
PBANKA_0207300	3537	4466	3390
PBANKA_1135700	16938	29680	22331
PBANKA_0312700	145460	174021	152777
PBANKA_0102300	2508	3795	3301
PBANKA_0919000	5124	10805	7382
PBANKA_0615500	11755	13213	13583
PBANKA_1351100	6602	9555	7457
PBANKA_1466100	64	84	123
PBANKA_0401500	20508	30356	24953
PBANKA_1354900	166807	203657	205607
PBANKA_0516800	1632	3226	2113
PBANKA_1100041	0	0	0
PBANKA_0805600	3318	5753	4697
